product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_content
P101391,Cables Model 2391,Computers&Accessories|Accessories|Cables,₹253,₹405,37.3%,4.4,"13,706",High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors.,Customers say: High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors. Overall a 4.4-star experience.
P101392,Speakers Model 2392,Electronics|HomeTheater|Speakers,"₹1,497","₹3,327",55.0%,3.7,"4,982","Wireless Bluetooth speaker with rich sound, long battery life, and a water-resistant design.","Customers say: Wireless Bluetooth speaker with rich sound, long battery life, and a water-resistant design. Overall a 3.7-star experience."
P101393,Speakers Model 2393,Electronics|HomeTheater|Speakers,"₹1,503","₹2,587",41.9%,4.0,"2,844","Wireless Bluetooth speaker with rich sound, long battery life, and a water-resistant design.","Customers say: Wireless Bluetooth speaker with rich sound, long battery life, and a water-resistant design. Overall a 4.0-star experience."
P101394,Laptops Model 2394,Computers&Accessories|Laptops,"₹14,738","₹32,973",55.3%,4.2,"5,790","Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study.","Customers say: Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study. Overall a 4.2-star experience."
P101395,Laptops Model 2395,Computers&Accessories|Laptops,"₹36,829","₹79,204",53.5%,4.5,"18,153","Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study.","Customers say: Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study. Overall a 4.5-star experience."
P101396,Chargers Model 2396,Electronics|Mobiles&Accessories|Chargers,₹762,"₹1,173",35.0%,3.8,159,Fast charging adapter with surge protection and a durable braided cable. Compatible with most modern devices.,Customers say: Fast charging adapter with surge protection and a durable braided cable. Compatible with most modern devices. Overall a 3.8-star experience.
P101397,Cables Model 2397,Computers&Accessories|Accessories|Cables,₹424,₹589,27.9%,4.7,579,High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors.,Customers say: High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors. Overall a 4.7-star experience.
P101398,Cables Model 2398,Computers&Accessories|Accessories|Cables,₹205,₹279,26.2%,4.3,"14,004",High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors.,Customers say: High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors. Overall a 4.3-star experience.
P101399,SmartWatches Model 2399,Electronics|WearableTech|SmartWatches,"₹3,002","₹6,982",57.0%,4.0,"5,912","Smartwatch with heart-rate tracking, notifications, multiple sport modes, and a week of battery life.","Customers say: Smartwatch with heart-rate tracking, notifications, multiple sport modes, and a week of battery life. Overall a 4.0-star experience."
P101400,Vacuum Model 2400,Home&Kitchen|HomeAppliances|Vacuum,"₹3,653","₹8,322",56.1%,4.1,"3,293","Powerful vacuum cleaner with strong suction, multiple attachments, and a washable filter.","Customers say: Powerful vacuum cleaner with strong suction, multiple attachments, and a washable filter. Overall a 4.1-star experience."
P101401,In-Ear Model 2401,Electronics|Headphones|In-Ear,₹991,"₹1,751",43.4%,4.2,"5,172","Lightweight in-ear headphones with deep bass, noise isolation, and a built-in microphone for calls.","Customers say: Lightweight in-ear headphones with deep bass, noise isolation, and a built-in microphone for calls. Overall a 4.2-star experience."
P101402,Cables Model 2402,Computers&Accessories|Accessories|Cables,₹279,₹543,48.6%,4.1,"10,281",High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors.,Customers say: High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors. Overall a 4.1-star experience.
P101403,Chargers Model 2403,Electronics|Mobiles&Accessories|Chargers,₹786,"₹1,132",30.5%,4.1,917,Fast charging adapter with surge protection and a durable braided cable. Compatible with most modern devices.,Customers say: Fast charging adapter with surge protection and a durable braided cable. Compatible with most modern devices. Overall a 4.1-star experience.
P101404,In-Ear Model 2404,Electronics|Headphones|In-Ear,₹731,"₹1,398",47.7%,4.0,"8,127","Lightweight in-ear headphones with deep bass, noise isolation, and a built-in microphone for calls.","Customers say: Lightweight in-ear headphones with deep bass, noise isolation, and a built-in microphone for calls. Overall a 4.0-star experience."
P101405,Printers Model 2405,OfficeProducts|OfficeElectronics|Printers,"₹2,856","₹10,462",72.7%,3.4,"2,524","Compact wireless printer with fast print speeds, mobile printing, and low running costs.","Customers say: Compact wireless printer with fast print speeds, mobile printing, and low running costs. Overall a 3.4-star experience."
P101406,Cookware Model 2406,Home&Kitchen|Kitchen&Dining|Cookware,"₹1,645","₹3,372",51.2%,4.1,"7,627","Non-stick cookware made from food-grade material, even heat distribution, and an easy-to-clean surface.","Customers say: Non-stick cookware made from food-grade material, even heat distribution, and an easy-to-clean surface. Overall a 4.1-star experience."
P101407,Vacuum Model 2407,Home&Kitchen|HomeAppliances|Vacuum,"₹2,851","₹6,080",53.1%,4.2,928,"Powerful vacuum cleaner with strong suction, multiple attachments, and a washable filter.","Customers say: Powerful vacuum cleaner with strong suction, multiple attachments, and a washable filter. Overall a 4.2-star experience."
P101408,Vacuum Model 2408,Home&Kitchen|HomeAppliances|Vacuum,"₹4,457","₹9,545",53.3%,4.2,"1,265","Powerful vacuum cleaner with strong suction, multiple attachments, and a washable filter.","Customers say: Powerful vacuum cleaner with strong suction, multiple attachments, and a washable filter. Overall a 4.2-star experience."
P101409,Accessories Model 2409,Electronics|Cameras|Accessories,₹989,"₹2,200",55.0%,3.7,"2,286","Protective camera accessory kit with a carrying case, cleaning cloth, and lens guards.","Customers say: Protective camera accessory kit with a carrying case, cleaning cloth, and lens guards. Overall a 3.7-star experience."
P101410,Laptops Model 2410,Computers&Accessories|Laptops,"₹18,574","₹59,155",68.6%,3.9,"17,669","Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study.","Customers say: Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study. Overall a 3.9-star experience."
P101411,Cables Model 2411,Computers&Accessories|Accessories|Cables,₹207,₹521,60.2%,3.4,144,High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors.,Customers say: High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors. Overall a 3.4-star experience.
P101412,Laptops Model 2412,Computers&Accessories|Laptops,"₹34,250","₹71,060",51.8%,4.5,"3,596","Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study.","Customers say: Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study. Overall a 4.5-star experience."
P101413,Speakers Model 2413,Electronics|HomeTheater|Speakers,"₹1,787","₹2,842",37.1%,4.6,"2,011","Wireless Bluetooth speaker with rich sound, long battery life, and a water-resistant design.","Customers say: Wireless Bluetooth speaker with rich sound, long battery life, and a water-resistant design. Overall a 4.6-star experience."
P101414,Laptops Model 2414,Computers&Accessories|Laptops,"₹28,432","₹63,184",55.0%,4.1,"16,032","Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study.","Customers say: Everyday laptop with a fast processor, ample storage, and a bright full-HD display for work and study. Overall a 4.1-star experience."
P101415,SmartWatches Model 2415,Electronics|WearableTech|SmartWatches,"₹2,793","₹5,868",52.4%,3.7,"5,063","Smartwatch with heart-rate tracking, notifications, multiple sport modes, and a week of battery life.","Customers say: Smartwatch with heart-rate tracking, notifications, multiple sport modes, and a week of battery life. Overall a 3.7-star experience."
P101416,SmartWatches Model 2416,Electronics|WearableTech|SmartWatches,"₹1,617","₹4,829",66.5%,3.5,"10,556","Smartwatch with heart-rate tracking, notifications, multiple sport modes, and a week of battery life.","Customers say: Smartwatch with heart-rate tracking, notifications, multiple sport modes, and a week of battery life. Overall a 3.5-star experience."
P101417,In-Ear Model 2417,Electronics|Headphones|In-Ear,₹296,₹461,35.7%,4.6,"24,984","Lightweight in-ear headphones with deep bass, noise isolation, and a built-in microphone for calls.","Customers say: Lightweight in-ear headphones with deep bass, noise isolation, and a built-in microphone for calls. Overall a 4.6-star experience."
P101418,Chargers Model 2418,Electronics|Mobiles&Accessories|Chargers,₹440,₹594,25.9%,5.0,"5,556",Fast charging adapter with surge protection and a durable braided cable. Compatible with most modern devices.,Customers say: Fast charging adapter with surge protection and a durable braided cable. Compatible with most modern devices. Overall a 5.0-star experience.
P101419,Cables Model 2419,Computers&Accessories|Accessories|Cables,₹309,₹428,27.8%,4.6,"7,882",High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors.,Customers say: High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors. Overall a 4.6-star experience.
P101420,Cables Model 2420,Computers&Accessories|Accessories|Cables,₹147,₹247,40.3%,4.0,"3,060",High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors.,Customers say: High-speed data and charging cable with a tangle-free nylon braid and reinforced connectors. Overall a 4.0-star experience.
P101421,SmartWatches Model 2421,Electronics|WearableTech|SmartWatches,"₹1,839","₹4,645",60.4%,3.5,"15,046","Smartwatch with heart-rate tracking, notifications, multiple sport modes, and a week of battery life.","Customers say: Smartwatch with heart-rate tracking, notifications, multiple sport modes, and a week of battery life. Overall a 3.5-star experience."
P101422,Chargers Model 2422,Electronics|Mobiles&Accessories|Chargers,₹259,₹394,34.2%,4.0,"5,551",Fast charging adapter with surge protection and a durable braided cable. Compatible with most modern devices.,Customers say: Fast charging adapter with surge protection and a durable braided cable. Compatible with most modern devices. Overall a 4.0-star experience.
P101423,In-Ear Model 2423,Electronics|Headphones|In-Ear,₹731,"₹1,698",56.9%,3.7,"18,693","Lightweight in-ear headphones with deep bass, noise isolation, and a built-in microphone for calls.","Customers say: Lightweight in-ear headphones with deep bass, noise isolation, and a built-in microphone for calls. Overall a 3.7-star experience."
P101424,Speakers Model 2424,Electronics|HomeTheater|Speakers,"₹1,050","₹2,520",58.3%,3.8,"4,165","Wireless Bluetooth speaker with rich sound, long battery life, and a water-resistant design.","Customers say: Wireless Bluetooth speaker with rich sound, long battery life, and a water-resistant design. Overall a 3.8-star experience."
P101425,Accessories Model 2425,Electronics|Cameras|Accessories,₹663,"₹1,187",44.1%,4.0,"5,471","Protective camera accessory kit with a carrying case, cleaning cloth, and lens guards.","Customers say: Protective camera accessory kit with a carrying case, cleaning cloth, and lens guards. Overall a 4.0-star experience."
